"No.","Time","Source","Destination","Protocol","Length","Info"
"186","0.915376","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54376 [ACK] Seq=68606 Ack=2455 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"187","0.915380","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54376 [ACK] Seq=69856 Ack=2455 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"188","0.915387","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54376 [ACK] Seq=71106 Ack=2455 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"189","0.915389","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TLSv1.3","555","Application Data"
"190","0.915390","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TLSv1.3","967","Application Data"
"191","0.915391","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TLSv1.3","85","Application Data"
"192","0.915392","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TLSv1.3","345","Application Data"
"193","0.915393","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TLSv1.3","85","Application Data"
"194","0.915394","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54376 [ACK] Seq=74123 Ack=2455 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"195","0.915396","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54376 [ACK] Seq=75373 Ack=2455 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"196","0.915398","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54376 [ACK] Seq=76623 Ack=2455 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"197","0.915399","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TLSv1.3","555","Application Data"
"198","0.915400","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TLSv1.3","1065","Application Data"
"199","0.915402","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TLSv1.3","1304","Application Data"
"200","0.915403","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54376 [ACK] Seq=80635 Ack=2455 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"201","0.915405","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54376 [ACK] Seq=81885 Ack=2455 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"202","0.915406","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TLSv1.3","586","Application Data"
"203","0.915408","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TLSv1.3","1015","Application Data"
"204","0.915410","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TLSv1.3","85","Application Data"
"205","0.915411","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TLSv1.3","297","Application Data"
"206","0.915412","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TLSv1.3","85","Application Data"
"207","0.915895","eduroam-int-dhcp-97-88-25.ucl.ac.uk","www.wireshark.org","TCP","54","54376  >  https(443) [ACK] Seq=2455 Ack=84933 Win=131072 Len=0"
"208","0.916812","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54376 [ACK] Seq=84933 Ack=2455 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"209","0.916816","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54376 [ACK] Seq=86183 Ack=2455 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"210","0.916818","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54376 [ACK] Seq=87433 Ack=2455 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"211","0.916820","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TLSv1.3","555","Application Data"
"212","0.916822","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TLSv1.3","1111","Application Data, Application Data"
"213","0.916825","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54376 [ACK] Seq=90241 Ack=2455 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"214","0.916827","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54376 [ACK] Seq=91491 Ack=2455 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"215","0.916830","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54376 [ACK] Seq=92741 Ack=2455 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"216","0.916833","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TLSv1.3","555","Application Data"
"217","0.917013","eduroam-int-dhcp-97-88-25.ucl.ac.uk","www.wireshark.org","TCP","54","54376  >  https(443) [ACK] Seq=2455 Ack=94492 Win=131072 Len=0"
"218","0.924740","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TLSv1.3","1077","Application Data, Application Data"
"219","0.924743","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54376 [ACK] Seq=95515 Ack=2455 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"220","0.924750","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54376 [ACK] Seq=96765 Ack=2455 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"221","0.924752","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54376 [ACK] Seq=98015 Ack=2455 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"222","0.924753","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TLSv1.3","555","Application Data"
"223","0.924755","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54376 [ACK] Seq=99766 Ack=2455 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"224","0.924756","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54376 [ACK] Seq=101016 Ack=2455 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"225","0.924758","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TLSv1.3","270","Application Data"
"226","0.924759","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54376 [ACK] Seq=102482 Ack=2455 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"227","0.924760","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54376 [ACK] Seq=103732 Ack=2455 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"228","0.924762","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54376 [ACK] Seq=104982 Ack=2455 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"229","0.924763","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TLSv1.3","555","Application Data"
"230","0.924764","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54376 [ACK] Seq=106733 Ack=2455 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"231","0.924766","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54376 [ACK] Seq=107983 Ack=2455 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"232","0.924767","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TLSv1.3","202","Application Data, Application Data"
"233","0.924768","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54376 [ACK] Seq=109381 Ack=2455 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"234","0.925063","eduroam-int-dhcp-97-88-25.ucl.ac.uk","www.wireshark.org","TCP","54","54376  >  https(443) [ACK] Seq=2455 Ack=110631 Win=131072 Len=0"
"235","0.925802","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54376 [ACK] Seq=110631 Ack=2455 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"236","0.925820","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54376 [ACK] Seq=111881 Ack=2455 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"237","0.925828","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TLSv1.3","555","Application Data"
"238","0.925829","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54376 [ACK] Seq=113632 Ack=2455 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"239","0.925835","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54376 [ACK] Seq=114882 Ack=2455 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"240","0.925836","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54376 [ACK] Seq=116132 Ack=2455 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"241","0.925837","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TLSv1.3","555","Application Data"
"242","0.925838","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54376 [ACK] Seq=117883 Ack=2455 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"243","0.925840","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54376 [ACK] Seq=119133 Ack=2455 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"244","0.925847","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TLSv1.3","274","Application Data"
"245","0.926004","eduroam-int-dhcp-97-88-25.ucl.ac.uk","www.wireshark.org","TCP","54","54376  >  https(443) [ACK] Seq=2455 Ack=120603 Win=131072 Len=0"
"246","0.930510","eduroam-int-dhcp-97-88-25.ucl.ac.uk","cds.j3z9t3p6.hwcdn.net","TLSv1.3","118","Change Cipher Spec, Application Data"
"247","0.931073","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54376 [ACK] Seq=120603 Ack=2455 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"248","0.931076","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54376 [ACK] Seq=121853 Ack=2455 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"249","0.931084","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54376 [ACK] Seq=123103 Ack=2455 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"250","0.931085","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TLSv1.3","555","Application Data"
"251","0.931086","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54376 [ACK] Seq=124854 Ack=2455 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"252","0.931087","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54376 [ACK] Seq=126104 Ack=2455 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"253","0.931216","eduroam-int-dhcp-97-88-25.ucl.ac.uk","www.wireshark.org","TCP","54","54376  >  https(443) [ACK] Seq=2455 Ack=127354 Win=131072 Len=0"
"254","0.932761","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54376 [ACK] Seq=127354 Ack=2455 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"255","0.932764","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TLSv1.3","555","Application Data"
"256","0.932765","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54376 [ACK] Seq=129105 Ack=2455 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"257","0.932769","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TLSv1.3","880","Application Data, Application Data"
"260","0.932859","eduroam-int-dhcp-97-88-25.ucl.ac.uk","www.wireshark.org","TCP","54","54376  >  https(443) [ACK] Seq=2455 Ack=131181 Win=131072 Len=0"
"279","0.944937","eduroam-int-dhcp-97-88-25.ucl.ac.uk","cds.j3z9t3p6.hwcdn.net","TLSv1.3","140","Application Data"
"281","0.948987","eduroam-int-dhcp-97-88-25.ucl.ac.uk","cds.j3z9t3p6.hwcdn.net","TLSv1.3","342","Application Data"
"284","0.960862","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54376 [ACK] Seq=131181 Ack=2455 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"285","0.960862","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54376 [ACK] Seq=132431 Ack=2455 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"286","0.960863","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54376 [ACK] Seq=133681 Ack=2455 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"287","0.960864","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54376 [ACK] Seq=134931 Ack=2455 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"288","0.960864","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54376 [ACK] Seq=136181 Ack=2455 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"289","0.960865","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54376 [ACK] Seq=137431 Ack=2455 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"290","0.960866","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54376 [ACK] Seq=138681 Ack=2455 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"291","0.960867","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54376 [ACK] Seq=139931 Ack=2455 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"292","0.960867","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54376 [ACK] Seq=141181 Ack=2455 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"293","0.960868","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54376 [ACK] Seq=142431 Ack=2455 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"294","0.960868","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54376 [ACK] Seq=143681 Ack=2455 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"295","0.961055","eduroam-int-dhcp-97-88-25.ucl.ac.uk","www.wireshark.org","TCP","54","54376  >  https(443) [ACK] Seq=2455 Ack=144931 Win=131072 Len=0"
"297","0.962055","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54376 [ACK] Seq=144931 Ack=2455 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"298","0.962056","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54376 [ACK] Seq=146181 Ack=2455 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"299","0.962057","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TLSv1.3","210","Application Data"
"300","0.962057","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54376 [ACK] Seq=147587 Ack=2455 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"301","0.962058","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54376 [ACK] Seq=148837 Ack=2455 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"302","0.962058","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54376 [ACK] Seq=150087 Ack=2455 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"303","0.962059","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54376 [ACK] Seq=151337 Ack=2455 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"304","0.962060","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54376 [ACK] Seq=152587 Ack=2455 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"305","0.962060","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54376 [ACK] Seq=153837 Ack=2455 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"306","0.962061","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54376 [ACK] Seq=155087 Ack=2455 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"307","0.962112","eduroam-int-dhcp-97-88-25.ucl.ac.uk","www.wireshark.org","TCP","54","54376  >  https(443) [ACK] Seq=2455 Ack=156337 Win=131072 Len=0"
"308","0.964927","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54376 [ACK] Seq=156337 Ack=2455 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"309","0.964929","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54376 [ACK] Seq=157587 Ack=2455 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"310","0.964932","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54376 [ACK] Seq=158837 Ack=2455 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"311","0.964933","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54376 [ACK] Seq=160087 Ack=2455 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"312","0.964934","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54376 [ACK] Seq=161337 Ack=2455 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"313","0.964935","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TLSv1.3","846","Application Data"
"314","0.964935","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54376 [ACK] Seq=163379 Ack=2455 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"315","0.964936","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54376 [ACK] Seq=164629 Ack=2455 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"316","0.964937","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54376 [ACK] Seq=165879 Ack=2455 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"317","0.964938","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54376 [ACK] Seq=167129 Ack=2455 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"318","0.964942","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54376 [ACK] Seq=168379 Ack=2455 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"319","0.964943","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54376 [ACK] Seq=169629 Ack=2455 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"320","0.964944","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54376 [ACK] Seq=170879 Ack=2455 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"321","0.964945","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54376 [ACK] Seq=172129 Ack=2455 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"322","0.965070","eduroam-int-dhcp-97-88-25.ucl.ac.uk","www.wireshark.org","TCP","54","54376  >  https(443) [ACK] Seq=2455 Ack=173379 Win=131072 Len=0"
"323","0.966008","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54376 [ACK] Seq=173379 Ack=2455 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"324","0.966009","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54376 [ACK] Seq=174629 Ack=2455 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"325","0.966011","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54376 [ACK] Seq=175879 Ack=2455 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"326","0.966012","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54376 [ACK] Seq=177129 Ack=2455 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"327","0.966013","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54376 [ACK] Seq=178379 Ack=2455 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"328","0.966013","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TLSv1.3","1304","Application Data [TCP segment of a reassembled PDU]"
"329","0.966014","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54376 [ACK] Seq=180879 Ack=2455 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"330","0.966060","eduroam-int-dhcp-97-88-25.ucl.ac.uk","www.wireshark.org","TCP","54","54376  >  https(443) [ACK] Seq=2455 Ack=182129 Win=131072 Len=0"
"331","0.973186","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54376 [ACK] Seq=182129 Ack=2455 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"332","0.973188","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54376 [ACK] Seq=183379 Ack=2455 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"333","0.973238","eduroam-int-dhcp-97-88-25.ucl.ac.uk","www.wireshark.org","TCP","54","54376  >  https(443) [ACK] Seq=2455 Ack=184629 Win=131072 Len=0"
"334","0.980836","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54376 [ACK] Seq=184629 Ack=2455 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"335","0.980837","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54376 [ACK] Seq=185879 Ack=2455 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"336","0.980840","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54376 [ACK] Seq=187129 Ack=2455 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
"337","0.980841","www.wireshark.org","eduroam-int-dhcp-97-88-25.ucl.ac.uk","TCP","1304","https(443)  >  54376 [ACK] Seq=188379 Ack=2455 Win=32768 Len=1250 [TCP segment of a reassembled PDU]"
